,logrecno,provider_id,frn,providername,dbaname,holdingcompanyname,hoconum,hocofinal,stateabbr,blockcode,techcode,consumer,maxaddown,maxadup,business
322,33146401,59351,3576352,Frontier Communications Corporation,Frontier North Indiana  GTE,Frontier Communications Corporation,130258,Frontier Communications Corporation,IN,180390027003009,11,1,18.0,1.0,1
323,52136518,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",KS,200910518031012,60,1,25.0,3.0,1
324,5132854,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",MO,290899601003052,70,1,2.0,0.064,0
325,33225066,59351,3576352,Frontier Communications Corporation,Frontier North Michigan  GTE,Frontier Communications Corporation,130258,Frontier Communications Corporation,MI,261210004015027,10,1,3.0,0.384,1
326,43543520,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,60070025004063,60,0,0.0,0.0,1
327,14281769,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NC,370139307001118,60,1,35.0,3.0,1
328,52051182,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",KS,200039536004115,60,1,25.0,3.0,1
329,30084490,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",MO,290739605002028,12,1,60.0,5.0,1
330,50223955,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",IL,171018810001034,60,1,2.0,1.3,1
331,21903714,56847,3628971,Verizon New England Inc.,Verizon New England Inc.,Verizon Communications Inc.,131425,Verizon Communications Inc.,MA,250250511011008,10,1,5.0,0.768,1
332,28898034,58685,3911385,"Windstream Iowa Telecommunications, LLC",Windstream Iowa Communications Inc.,"Windstream Holdings, Inc.",131413,"Windstream Holdings, Inc.",IA,191919505002014,12,1,15.0,1.5,0
333,61449136,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",NC,371499201031055,60,1,25.0,3.0,1
334,1646132,54532,4966099,"Windstream Nebraska, Inc.",Windstream Nebraska Inc.,"Windstream Holdings, Inc.",131413,"Windstream Holdings, Inc.",NE,311519606002088,12,1,200.0,200.0,1
335,54215737,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MA,250214564022017,60,0,0.0,0.0,1
336,41345121,67059,2946986,The Ohio Bell Telephone Company,AT&T Ohio,AT&T Inc.,130077,AT&T Inc.,OH,391130102006007,12,1,50.0,10.0,0
337,26652391,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,TX,481390608021005,43,1,940.0,35.0,1
338,12970782,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",ME,230039523001038,60,1,35.0,3.0,1
339,21668016,56843,3469442,Verizon New York Inc.,Verizon New York Inc.,Verizon Communications Inc.,131425,Verizon Communications Inc.,NY,360670124004016,50,1,940.0,880.0,1
340,6055478,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,CO,80710004001021,43,1,275.0,10.0,1
341,43970560,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,60710104112027,60,0,0.0,0.0,1
342,23452987,57383,13778857,"Liberty Cablevision of Puerto Rico, LLC",Liberty,Liberty Latin America,130741,Liberty Latin America,PR,720994203012015,42,1,400.0,30.0,1
343,31187812,59117,3273505,Verizon Pennsylvania LLC,Verizon Pennsylvania LLC,Verizon Communications Inc.,131425,Verizon Communications Inc.,PA,421010317003003,10,1,1.0,0.384,1
344,67867140,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,TX,482570502064089,60,0,0.0,0.0,1
345,36907849,67054,2776771,Michigan Bell Telephone Company,AT&T Michigan,AT&T Inc.,130077,AT&T Inc.,MI,261476501001001,10,1,3.0,0.384,0
346,34155914,59351,3576352,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,130258,Frontier Communications Corporation,FL,121010331012030,10,1,3.0,0.384,1
347,41406110,67060,2716561,"Wisconsin Bell, Inc.","Wisconsin Bell, Inc.",AT&T Inc.,130077,AT&T Inc.,WI,550250016064000,10,1,6.0,0.512,0
348,28939628,58751,6043269,"WideOpenWest Cleveland, LLC",WOW,"WideOpenWest Finance, LLC",131480,"WideOpenWest Finance, LLC",IL,170318293012034,42,1,1000.0,50.0,0
349,39299214,67057,1551530,AT&T California,AT&T California,AT&T Inc.,130077,AT&T Inc.,CA,60590320484006,11,1,18.0,0.768,0
350,10133623,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CT,90135351006010,60,1,100.0,3.0,1
351,23429526,57383,13778857,"Liberty Cablevision of Puerto Rico, LLC",Liberty,Liberty Latin America,130741,Liberty Latin America,PR,721019553001061,42,1,400.0,30.0,1
352,54210665,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MA,250214176022025,60,0,0.0,0.0,1
353,10363236,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",FL,120690313054030,60,1,100.0,3.0,1
354,55993165,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MN,270359514003034,60,1,2.0,1.3,1
355,44615088,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",CA,60670056061019,60,1,25.0,3.0,1
356,27731905,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,ME,230179659001062,43,1,940.0,35.0,1
357,10847734,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",GA,131839702003273,60,1,35.0,3.0,1
358,53757379,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MD,240217525011048,60,0,0.0,0.0,1
359,72383548,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",WI,550250004012008,60,1,25.0,3.0,1
360,37320972,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Alabama,AT&T Inc.,130077,AT&T Inc.,AL,11030051062023,11,1,18.0,0.768,0
361,66104050,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",SC,450350102003014,60,1,25.0,3.0,1
362,52905811,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",KY,211579506003026,60,1,2.0,1.3,1
363,21745647,56843,3469442,Verizon New York Inc.,Verizon New York Inc.,Verizon Communications Inc.,131425,Verizon Communications Inc.,NY,361031350022000,50,1,940.0,880.0,1
364,70471008,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,VA,510619303031037,60,0,0.0,0.0,1
365,70643351,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,VA,517600108002031,60,0,0.0,0.0,1
366,68907405,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TX,483939501001425,60,1,25.0,3.0,1
367,30049797,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",MN,271450114001033,12,1,60.0,5.0,1
368,45105101,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",CA,60374336011006,60,1,2.0,1.3,1
369,63695052,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",OK,401255005003002,60,1,25.0,3.0,1
370,39045348,67057,1551530,AT&T California,AT&T California,AT&T Inc.,130077,AT&T Inc.,CA,60190014143048,12,1,75.0,20.0,0
371,1154052,54417,20641288,"Pend Oreille Valley Networks, Inc.",POVN,"Pend Oreille Valley Networks, Inc.",340058,"Pend Oreille Valley Networks, Inc.",WA,530519701001065,70,1,12.0,4.0,1
372,6325280,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,GA,132231203023045,43,1,987.0,35.0,1
373,23836049,57666,16948093,Acelanet LLC,SCS Broadband,Acelanet LLC,230044,Acelanet LLC,VA,511259503003165,70,1,50.0,10.0,1
374,60100017,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,NY,360594075022010,60,0,0.0,0.0,1
375,56822939,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MO,290950172001002,60,0,0.0,0.0,1
376,9456707,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CA,60470009013025,60,1,100.0,3.0,1
377,6988757,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,NJ,340155010021007,43,1,987.0,35.0,1
378,31737985,59210,9633983,"Alyrica Networks, Inc.","Alyrica Networks, Inc.","Alyrica Networks, Inc.",270011,"Alyrica Networks, Inc.",OR,410430301004028,70,1,40.0,5.0,1
379,46421620,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",DE,100030136042022,60,1,2.0,1.3,1
380,45757560,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CO,81039512002118,60,0,0.0,0.0,1
381,18136553,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",TX,483396924003043,60,1,100.0,3.0,1
382,56017939,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MN,270530203012008,60,1,2.0,1.3,1
383,51413407,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",IA,190199501003031,60,1,25.0,3.0,1
384,9255661,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CA,60230109021121,60,1,35.0,3.0,1
385,66586501,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",SD,460519533002201,60,1,2.0,1.3,1
386,63340551,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,OK,400696603002409,60,0,0.0,0.0,1
387,34912906,59520,21890777,"Skybeam, Inc.",Rise Broadband,"JAB Wireless, Inc.",140048,"JAB Wireless, Inc.",OK,400353731002085,70,1,5.0,1.0,1
388,8578414,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",AL,10719509001064,60,1,35.0,3.0,1
389,40925258,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,TX,483659504006038,11,1,18.0,0.768,0
390,10977584,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",IA,190119601002150,60,1,35.0,3.0,1
391,17072059,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",SC,450450029011050,60,1,35.0,3.0,1
392,19272645,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",WI,551332034023007,60,1,100.0,3.0,1
393,15023936,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NJ,340230029022018,60,1,35.0,3.0,1
394,38015167,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Georgia,AT&T Inc.,130077,AT&T Inc.,GA,130890214052011,50,1,1000.0,1000.0,0
395,11674133,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",IL,171430034021046,60,1,35.0,3.0,1
396,60213128,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,NY,360957404002092,60,0,0.0,0.0,1
397,68982389,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TX,484391140085005,60,1,25.0,3.0,1
398,33518174,59351,3576352,Frontier Communications Corporation,Frontier North Wisconsin  GTE,Frontier Communications Corporation,130258,Frontier Communications Corporation,WI,550859713002036,12,1,9.0,1.0,1
399,17859620,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",TX,481899505001026,60,1,35.0,3.0,1
400,13536846,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MN,271190205002139,60,1,35.0,3.0,1
401,18973113,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",WA,530539400031041,60,1,35.0,3.0,1
402,31047662,59023,4948105,TDS TELECOMMUNICATIONS CORPORATION,TDS TELECOM,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",WI,550199508002016,10,1,5.0,0.512,0
403,21312322,56740,4257010,"Allstream Business US, LLC","Allstream Business US, LLC","Zayo Group, LLC",130982,"Zayo Group, LLC",OR,410670308013007,20,0,0.0,0.0,1
404,31837484,59246,2166825,Verizon Maryland LLC,Verizon Maryland LLC,Verizon Communications Inc.,131425,Verizon Communications Inc.,MD,240199701001124,10,1,1.5,0.384,1
405,52571870,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,KY,211079703002010,60,0,0.0,0.0,1
406,3455591,55133,2575777,"Panora Telecommunications, Inc.",Panora Telecommunications,Panora Communications Cooperative,131008,Panora Communications Cooperative,IA,190779501001099,50,1,200.0,100.0,1
407,31628697,59153,3741436,LISMORE COOPERATIVE TELEPHONE CO,Lismore Cooperative Telephone Company,Lismore Cooperative Telephone Company,130748,Lismore Cooperative Telephone Company,MN,271335703001109,70,1,25.0,5.0,1
408,34489257,59483,21234265,"VPNet, Inc.","VPNet, Inc.","VPNet, Inc.",370135,"VPNet, Inc.",PR,720133003012017,70,1,50.0,50.0,1
409,66978470,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TN,470879604001037,60,1,25.0,3.0,1
410,42756687,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",AZ,40279800061085,60,1,25.0,3.0,1
411,62162207,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",ND,380939675003030,60,1,2.0,1.3,1
412,38130609,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Louisiana,AT&T Inc.,130077,AT&T Inc.,LA,220330005002003,10,1,1.5,0.128,0
413,1000064,54403,20208500,"On-Ramp Indiana, Inc.",On-Ramp Indiana Inc.,"On-Ramp Indiana, Inc.",380095,"On-Ramp Indiana, Inc.",IN,180950118001073,70,1,50.0,10.0,1
414,4638818,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",IA,190674804001004,70,1,2.0,0.064,0
415,26710846,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,TX,483090037012011,43,1,940.0,35.0,1
416,41360992,67059,2946986,The Ohio Bell Telephone Company,AT&T Ohio,AT&T Inc.,130077,AT&T Inc.,OH,390299515003023,70,1,10.0,1.0,0
417,25113880,58128,3728680,Roberts County Telephone Cooperative Association,RCTech,Roberts County Telephone Cooperative Association,131122,Roberts County Telephone Cooperative Association,SD,460379529002314,70,1,4.0,1.0,1
418,30416880,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",OR,410050226022015,50,1,940.0,940.0,1
419,57499747,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MO,291138102024140,60,1,2.0,1.3,1
420,56057580,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MN,270753701003151,60,1,2.0,1.3,1
421,66994354,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TN,470999609002052,60,1,25.0,3.0,1
422,2124833,54611,4323499,Hamilton County Telephone Coop,Hamilton County Telephone Coop,Hamilton County Telephone Co-Op,130584,Hamilton County Telephone Co-Op,IL,170810504002099,50,1,100.0,10.0,1
423,46392026,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",DE,100010428001015,60,1,25.0,3.0,1
424,5640367,55511,1731850,Northern Arkansas Telephone Company Inc,Northern Arkansas Telephone Company INC,"NATCO Communications, Inc.",130882,"NATCO Communications, Inc.",AR,50899602011108,10,1,4.0,1.0,1
425,46889943,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,FL,121270903051097,60,0,0.0,0.0,1
426,63016445,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",OH,390599773002061,60,1,2.0,1.3,1
427,15914690,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",OH,390950072043001,60,1,35.0,3.0,1
428,49123655,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,IL,170259721003099,60,0,0.0,0.0,1
429,19717999,56191,27713205,"PD Fiber, LLC","PD Fiber, LLC","PD Fiber, LLC",390085,"PD Fiber, LLC",MO,290693604001128,50,1,1000.0,1000.0,1
430,15280417,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NV,320030029511015,60,1,100.0,3.0,1
431,68568866,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TX,481872109011203,60,1,25.0,3.0,1
432,60008952,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,NY,360210014003043,60,0,0.0,0.0,1
433,39707494,67057,1551530,AT&T California,AT&T California,AT&T Inc.,130077,AT&T Inc.,CA,61150406003019,12,1,75.0,20.0,0
434,12768647,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MA,250214191001070,60,1,100.0,3.0,1
435,50224285,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",IL,171018811004088,60,1,2.0,1.3,1
436,40675671,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,TX,482012520001030,11,1,18.0,0.768,0
437,7138730,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,PA,420110114003012,43,1,987.0,35.0,1
438,54866322,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MI,260119704001031,60,1,25.0,3.0,1
439,10308955,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",FL,120530413051015,60,1,100.0,3.0,1
440,5051426,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",ME,230190215001006,70,1,2.0,0.064,0
441,64825001,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,PA,420770066005014,60,0,0.0,0.0,1
442,11716615,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",IL,171670040005091,60,1,100.0,3.0,1
443,49454753,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,IL,171670016002005,60,0,0.0,0.0,1
444,40905991,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,TX,483519504001095,10,1,6.0,0.512,0
445,22444697,57055,3733813,U.S. TelePacific Corp.,TPx Communications,U.S. TelePacific Holdings Corp.,131386,U.S. TelePacific Holdings Corp.,MA,250056322002009,30,0,0.0,0.0,1
446,41998948,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",AL,11239619002189,60,1,25.0,3.0,1
447,31374551,59117,3273505,Verizon Pennsylvania LLC,Verizon Pennsylvania LLC,Verizon Communications Inc.,131425,Verizon Communications Inc.,PA,420810119004039,10,1,15.0,1.0,1
448,64347580,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",OR,410510096041018,60,1,25.0,3.0,1
449,9792380,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CA,60952520003013,60,1,100.0,3.0,1
450,38623357,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T South Carolina,AT&T Inc.,130077,AT&T Inc.,SC,450699604003025,10,1,6.0,0.512,0
451,35809320,60990,15784663,Suddenlink Communications,Suddenlink Communications,"Altice USA, Inc.",130370,Altice,NC,371470003012009,43,1,1000.0,50.0,1
452,32045469,59351,3576352,Frontier Communications Corporation,CTC Idaho,Frontier Communications Corporation,130258,Frontier Communications Corporation,ID,160739501021037,12,1,25.0,2.0,1
453,41510376,67060,2716561,"Wisconsin Bell, Inc.","Wisconsin Bell, Inc.",AT&T Inc.,130077,AT&T Inc.,WI,550590007002100,12,1,100.0,20.0,0
454,44928692,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",CA,60070037002109,60,1,2.0,1.3,1
455,26963868,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,TN,470799693003028,43,1,940.0,35.0,1
456,313515,53920,21701891,AMG Technology Investment Group,Nextlink Residential,AMG Technology Investment Group LLC,290010,AMG Technology Investment Group LLC,TX,480990104001027,70,1,50.0,10.0,1
457,49529994,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,IL,172030306023096,60,0,0.0,0.0,1
458,41836536,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",AL,10450208023023,60,1,25.0,3.0,1
459,56684533,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MO,290019501003097,60,0,0.0,0.0,1
460,71175612,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",VA,517700024001051,60,1,2.0,1.3,1
461,56142669,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MN,271370154004103,60,1,2.0,1.3,1
462,11955255,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",IN,181019501001060,60,1,35.0,3.0,1
463,712832,54173,14694327,StarTouch Broadband,StarTouch Inc,StarTouch Broadband,190342,StarTouch Broadband,OR,410510025021005,70,1,20.0,20.0,1
464,49071045,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",ID,160739502004550,60,1,2.0,1.3,1
465,30537152,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",SD,461030109032062,11,1,1.5,0.5,1
466,18333334,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",TX,484619501001428,60,1,35.0,3.0,1
467,44200315,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,61130105012003,60,0,0.0,0.0,1
468,8848484,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",AR,50534704001009,60,1,100.0,3.0,1
469,23876861,57728,19449925,SOS Communications LLC,SOS Communications,SOS Communications LLC,350093,SOS Communications LLC,TX,483319501002102,70,1,20.0,20.0,0
470,59543163,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,NM,350319436005173,60,0,0.0,0.0,1
471,4810298,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",IL,170730301001067,70,1,2.0,0.064,0
472,45419830,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",CA,60750479012003,60,1,2.0,1.3,1
473,29024475,58757,3766144,"Knology of Alabama, Inc.",WOW,"WideOpenWest Finance, LLC",131480,"WideOpenWest Finance, LLC",GA,132150114002011,42,1,1000.0,50.0,0
474,4861051,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",IL,171790206001115,70,1,2.0,0.064,0
475,38725284,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Tennessee,AT&T Inc.,130077,AT&T Inc.,TN,470930032001031,10,1,6.0,0.512,0
476,41808744,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",AL,10199557022108,60,1,25.0,3.0,1
477,38699096,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T South Carolina,AT&T Inc.,130077,AT&T Inc.,SC,450730305002019,12,1,100.0,20.0,0
478,3555908,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",AK,20900017002010,60,1,2.0,1.3,1
479,49912217,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",IL,171790218021120,60,1,25.0,3.0,1
480,50722437,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",IN,180390029003021,60,1,25.0,3.0,1
481,16826021,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",PA,420893003121049,60,1,100.0,3.0,1
482,46877699,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,FL,121219706003143,60,0,0.0,0.0,1
