,logrecno,provider_id,frn,providername,dbaname,holdingcompanyname,hoconum,hocofinal,stateabbr,blockcode,techcode,consumer,maxaddown,maxadup,business
323,71465398,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",WA,530419704004001,60,1,25.0,3.0,1
324,7413400,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,TX,482015332002004,43,1,987.0,35.0,1
325,35821657,60990,15784663,Suddenlink Communications,Suddenlink Communications,"Altice USA, Inc.",130370,Altice,MO,290210027002252,43,1,500.0,50.0,1
326,27974338,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,GA,130670304141022,43,1,940.0,35.0,1
327,14438173,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NC,371190015073014,60,1,100.0,3.0,1
328,47468401,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",FL,120350602073027,60,1,2.0,1.3,1
329,1966360,54592,4325205,Monmouth Telephone & Telegraph,Monmouth Telephone & Telegraph,Monmouth Internet Corporation,170067,Monmouth Internet Corporation,NJ,340170140004004,50,0,0.0,0.0,1
330,5406853,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",NE,310479681001101,70,1,2.0,0.064,0
331,3998527,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",OK,401430075162027,70,1,2.0,0.064,0
332,68570697,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TX,481899506002269,60,1,25.0,3.0,1
333,13370972,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MN,270030511023012,60,1,100.0,3.0,1
334,55569045,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MN,270677811003080,60,0,0.0,0.0,1
335,55082238,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MI,261390220012014,60,1,25.0,3.0,1
336,28056680,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,IN,180190509043009,43,1,940.0,35.0,1
337,32806588,59351,3576352,Frontier Communications Corporation,Frontier Communication of the Carolinas South Carolina  Contel,Frontier Communications Corporation,130258,Frontier Communications Corporation,SC,450030221001063,10,1,1.0,0.128,1
338,30838289,58883,29237369,"Vyve Broadband Investments, LLC",Vyve Broadband,"Vyve Broadband Investments, LLC",410114,GCTR,GA,130311104011005,42,1,1000.0,10.0,1
339,11752844,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",IL,171950006001055,60,1,35.0,3.0,1
340,4501342,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",WI,551270015022085,70,1,2.0,0.064,0
341,7964230,55820,1886944,"Horry Telephone Cooperative, Inc",Horry Telephone Cooperative Inc.,"Horry Telephone Cooperative, Inc.",130620,"Horry Telephone Cooperative, Inc.",SC,450510201002043,10,1,10.0,1.0,1
342,23317905,57349,27385558,Nuvisions,Nuvisions,"Nuvisions Solutions, LLC",370079,"Nuvisions Solutions, LLC",NY,360610148021000,30,1,100.0,100.0,1
343,48866004,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",ID,160319501002061,60,1,25.0,3.0,1
344,20172029,56413,2930980,W A T C H TV,Watch Communications,Benton Ridge Telephone Company,130116,Benton Ridge Telephone Company,IN,181630028002006,70,1,3.0,0.768,1
345,33932072,59351,3576352,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,130258,Frontier Communications Corporation,CA,60374082111110,10,1,6.0,1.0,1
346,18313402,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",TX,484530015031027,60,1,35.0,3.0,1
347,34295766,59351,3576352,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,130258,Frontier Communications Corporation,FL,121050125062004,50,1,115.0,115.0,1
348,69535667,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",TX,482059502004101,60,1,2.0,1.3,1
349,28157118,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,KY,212110401021025,43,1,940.0,35.0,1
350,29927520,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",KS,200039536001057,12,1,3.0,0.512,1
351,41791402,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",AL,10059502001052,60,1,25.0,3.0,1
352,3761013,55387,20831053,Bolt Internet,Bolt Internet,Bolt Internet Inc.,240009,Bolt Internet Inc.,AZ,40250020042054,70,1,25.0,5.0,1
353,21454659,56813,6118814,MINNESOTA VALLEY TELEVISION IMPROVEMENT CORPORATION  DBA =,MVTV Wireless,Minnesota Valley Television Improvement Corporation,190244,Minnesota Valley Television Improvement Corporation,MN,271277505001227,70,1,50.0,10.0,1
354,1807252,54551,1646587,"Mid-Rivers Telephone Cooperative, Inc.",Mid-Rivers Communications,"Mid-Rivers Telephone Cooperative, Inc.",130826,"Mid-Rivers Telephone Cooperative, Inc.",MT,300790001001456,10,1,8.0,1.0,1
355,55954463,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MN,270030508092006,60,1,2.0,1.3,1
356,48162770,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",GA,130890205002024,60,1,25.0,3.0,1
357,31769491,59244,23524705,All Points Broadband,All Points Broadband,"Virginia Everywhere, LLC",300170,"Virginia Everywhere, LLC",VA,511552104005038,70,1,25.0,3.0,1
358,33351090,59351,3576352,Frontier Communications Corporation,Frontier North Ohio  GTE,Frontier Communications Corporation,130258,Frontier Communications Corporation,OH,391517148021045,10,1,3.0,0.384,1
359,72554190,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",WI,551270017021032,60,1,25.0,3.0,1
360,51045519,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",IN,180890109002012,60,1,2.0,1.3,1
361,67936920,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,TX,483217306004036,60,0,0.0,0.0,1
362,48047833,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,GA,132759607006067,60,0,0.0,0.0,1
363,40624155,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,TX,481677203023023,11,1,18.0,0.768,0
364,42884572,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",AZ,40136170005018,60,1,2.0,1.3,1
365,8754673,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",AR,51299703001028,60,1,35.0,3.0,1
366,66219734,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",SC,450030216013028,60,1,2.0,1.3,1
367,19904806,56300,19027440,CSC Holdings LLC,Cablevision,"Altice USA, Inc.",130370,Altice,NY,360593001001009,42,1,200.0,35.0,1
368,26839579,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,OR,410579603002112,43,1,940.0,35.0,1
369,57381787,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MO,290370602021002,60,1,2.0,1.3,1
370,35490644,59852,1834696,Cox Communications,Cox Communications,"Cox Communications, Inc.",130360,"Cox Communications, Inc.",LA,220870308001035,43,1,1000.0,35.0,1
371,69484726,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",TX,482013211001033,60,1,2.0,1.3,1
372,2758928,54961,20980116,"Home Telephone ILEC, LLC d/b/a Home Telecom",Home Telecom,"Home Telephone Company, Inc. (SC)",130617,"Home Telephone Company, Inc. (SC)",SC,450150204031065,50,1,1000.0,1000.0,1
373,12641240,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",LA,221139507004022,60,1,35.0,3.0,1
374,41949718,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",AL,10970036062022,60,1,25.0,3.0,1
375,47460488,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",FL,120330027042025,60,1,2.0,1.3,1
376,58142592,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,NE,311090025001016,60,0,0.0,0.0,1
377,69359328,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",TX,481410001014026,60,1,2.0,1.3,1
378,1794594,54551,1646587,"Mid-Rivers Telephone Cooperative, Inc.",Mid-Rivers Communications,"Mid-Rivers Telephone Cooperative, Inc.",130826,"Mid-Rivers Telephone Cooperative, Inc.",MT,300830703001022,20,1,0.768,0.768,1
379,31684015,59195,9558909,"DigitalPath, Inc",DigitalPath,"DigitalPath, Inc.",190123,"DigitalPath, Inc.",CA,60930010004080,70,1,25.0,5.0,1
380,20969075,56631,6221287,"Harbor Communications, LLC",Harbor Communications,Harbor Communications,130587,Harbor Communications,LA,220710017463012,30,1,20.0,20.0,1
381,3329981,55069,19653450,RCN Telecom Services (Lehigh) LLC,RCN,"Radiate Holdings, LP",130079,"Radiate Holdings, LP",PA,420950106004026,42,1,500.0,20.0,1
382,66523817,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",SD,460930203022000,60,1,25.0,3.0,1
383,12842200,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MD,240054501003008,60,1,100.0,3.0,1
384,67938265,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,TX,483239502012007,60,0,0.0,0.0,1
385,16112164,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",OK,400272008001006,60,1,100.0,3.0,1
386,20636017,56539,2073203,Verizon Virginia LLC,Verizon Virginia LLC,Verizon Communications Inc.,131425,Verizon Communications Inc.,VA,516600003011018,10,1,15.0,1.0,1
387,42250386,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",AL,11290442001002,60,1,2.0,1.3,1
388,15620050,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NY,360957405001078,60,1,35.0,3.0,1
389,67835861,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,TX,482339508001077,60,0,0.0,0.0,1
390,15502696,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NY,360594075024004,60,1,35.0,3.0,1
391,46862767,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,FL,121150027151004,60,0,0.0,0.0,1
392,2512491,54808,4320545,Nsight Telservices,Cellcom,"Northeast Communications of Wisconsin, Inc.",130937,"Northeast Communications of Wisconsin, Inc.",WI,550710006004013,70,1,0.7,0.4,1
393,6749667,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,MA,250214081014026,43,1,987.0,35.0,1
394,48963958,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",ID,160050002002023,60,1,2.0,1.3,1
395,37878364,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Georgia,AT&T Inc.,130077,AT&T Inc.,GA,132299603003009,11,1,10.0,0.6,0
396,43742927,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,60375509024001,60,0,0.0,0.0,1
397,64071077,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,OR,410279503005051,60,0,0.0,0.0,1
398,38015504,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Georgia,AT&T Inc.,130077,AT&T Inc.,GA,131210116163020,50,1,1000.0,1000.0,0
399,40310062,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,OK,401370004003099,11,1,12.0,0.512,0
400,44987164,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",CA,60230101023173,60,1,2.0,1.3,1
401,63545013,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",OK,400310024041039,60,1,25.0,3.0,1
402,16244891,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",OK,401091074042005,60,1,100.0,3.0,1
403,38534930,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T North Carolina,AT&T Inc.,130077,AT&T Inc.,NC,370670035005002,12,1,100.0,20.0,0
404,68013961,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,TX,483750130001015,60,0,0.0,0.0,1
405,24333763,57843,20449831,Agile Network Builders,Agile Networks,"Agile Network Builders, LLC",320004,"Agile Network Builders, LLC",OH,390450325002015,70,0,0.0,0.0,1
406,38101460,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Kentucky,AT&T Inc.,130077,AT&T Inc.,KY,211010209004037,70,1,10.0,1.0,0
407,41820967,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",AL,10330202001062,60,1,25.0,3.0,1
408,19812563,56273,3744463,"TRI County Telephone Association, Inc.",TCT CLEC,"Tri County Telephone Association, Inc.",131366,"Tri County Telephone Association, Inc.",MT,301110019022051,50,1,1000.0,1000.0,1
409,8224194,55875,3766623,Jade communications LLC,Jade communications LLC,jade communications LLc,130133,Blanca Telephone Company/Jade Communications LLC,CO,80239726002202,70,1,100.0,25.0,1
410,883562,54286,2549228,Mark Twain Rural Telephone Co,Mark Twain Rural Telephone Company,Mark Twain Rural Telephone Company,130781,Mark Twain Rural Telephone Company,MO,291119702003066,10,1,10.0,1.0,1
411,16846083,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",PA,420950112004003,60,1,35.0,3.0,1
412,26932695,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,SC,450850009022056,43,1,940.0,35.0,1
413,26508703,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,TN,471319654004076,43,1,940.0,35.0,1
414,48799293,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,ID,160830007004006,60,0,0.0,0.0,1
415,5170115,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",MO,291450204001075,70,1,2.0,0.064,0
416,6620480,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,ME,230310380015009,43,1,987.0,35.0,1
417,54146664,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MA,250092114023012,60,0,0.0,0.0,1
418,14987089,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NJ,340110103022174,60,1,100.0,3.0,1
419,55076235,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MI,261359703001058,60,1,25.0,3.0,1
420,62665063,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",OH,390599778001049,60,1,25.0,3.0,1
421,26348577,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,WA,530770009014022,43,1,940.0,35.0,1
422,47340667,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",FL,121270829031032,60,1,25.0,3.0,1
423,7485616,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,VA,510872005031003,43,1,987.0,35.0,1
424,72425814,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",WI,550499503002011,60,1,25.0,3.0,1
425,24934793,58025,24286270,Metro Wireless Intl,Metro Wireless International Inc.,Metro Wireless International Inc.,360054,Metro Wireless International Inc.,MI,261635933002035,70,0,0.0,0.0,1
426,64397790,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",OR,410050205051014,60,1,2.0,1.3,1
427,32996304,59351,3576352,Frontier Communications Corporation,Frontier North Illinois  GTE,Frontier Communications Corporation,130258,Frontier Communications Corporation,IL,171990203002016,11,1,18.0,1.0,1
428,69106909,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",TX,480079503003051,60,1,2.0,1.3,1
429,10354622,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",FL,120690302072060,60,1,100.0,3.0,1
430,53999793,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MD,240054518021032,60,1,2.0,1.3,1
431,1683855,54536,1888718,"Comporium, Inc.",Comporium,"Comporium, Inc.",131125,"Comporium, Inc.",SC,450910609011017,50,1,1000.0,1000.0,1
432,1437998,54480,3473709,AT&T Mobility Puerto Rico Inc.,Centennial,AT&T Inc.,130077,AT&T Inc.,PR,721537502022032,70,0,0.0,0.0,1
433,36298662,67052,2860856,Illinois Bell Telephone Company,AT&T Illinois,AT&T Inc.,130077,AT&T Inc.,IL,170318233023006,10,1,6.0,0.512,0
434,63893056,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",OK,401010001002044,60,1,2.0,1.3,1
435,45956304,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",CO,81099776001058,60,1,25.0,3.0,1
436,2697776,54895,11017795,"PAETEC Communications, Inc.","PAETEC Communications, Inc","Windstream Holdings, Inc.",131413,"Windstream Holdings, Inc.",TX,484230007002020,11,0,0.0,0.0,1
437,3948985,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",OK,401139400032218,70,1,2.0,0.064,0
438,3782009,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",NH,330079503002159,70,1,2.0,0.064,0
439,59987673,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,NY,360110403004009,60,0,0.0,0.0,1
440,68662154,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TX,482090106003002,60,1,25.0,3.0,1
441,47592912,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",FL,120850003001020,60,1,2.0,1.3,1
442,4368490,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",WI,550239605002021,70,1,2.0,0.064,0
443,47528115,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",FL,120679602001052,60,1,2.0,1.3,1
444,66390831,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,SD,460099676002182,60,0,0.0,0.0,1
445,28478629,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,AL,11010056041011,43,1,940.0,35.0,1
446,28126121,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,KY,211110027001094,50,0,0.0,0.0,1
447,24973070,58036,3571676,Mediacom Minnesota LLC,Mediacom Minnesota LLC,Mediacom Communications Corp.,130804,Mediacom Communications Corp.,MN,271297902002096,43,1,1000.0,50.0,1
448,759146,54173,14694327,StarTouch Broadband,StarTouch Inc,StarTouch Broadband,190342,StarTouch Broadband,WA,530630003002011,70,1,20.0,20.0,1
449,14458479,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NC,371270110003013,60,1,100.0,3.0,1
450,49689001,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",IL,170438458081048,60,1,25.0,3.0,1
451,56263878,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MS,280730205001100,60,0,0.0,0.0,1
452,61741169,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",NC,371590512011019,60,1,2.0,1.3,1
453,31747355,59210,9633983,"Alyrica Networks, Inc.","Alyrica Networks, Inc.","Alyrica Networks, Inc.",270011,"Alyrica Networks, Inc.",OR,410030010023009,70,1,40.0,5.0,1
454,5168671,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",MO,291414704001161,70,1,2.0,0.064,0
455,59137879,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,NJ,340390385001011,60,0,0.0,0.0,1
456,44450652,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",CA,60376509022011,60,1,25.0,3.0,1
457,35767450,60990,15784663,Suddenlink Communications,Suddenlink Communications,"Altice USA, Inc.",130370,Altice,TX,483750106002027,43,1,400.0,40.0,1
458,4590679,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",IA,190199503001043,70,1,2.0,0.064,0
459,12907330,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MD,240338005043010,60,1,100.0,3.0,1
460,66918291,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TN,470370162002005,60,1,25.0,3.0,1
461,39912616,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,KS,201730092002017,11,1,0.768,0.128,0
462,72070878,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",WV,540639503003101,60,1,2.0,1.3,1
463,51651886,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",IA,190470703002044,60,1,2.0,1.3,1
464,42186064,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",AL,10970037031040,60,1,2.0,1.3,1
465,59121326,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,NJ,340330212022019,60,0,0.0,0.0,1
466,11891900,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",IN,180759629003087,60,1,35.0,3.0,1
467,59103618,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,NJ,340297201012017,60,0,0.0,0.0,1
468,26126011,58551,13906821,ATC BROADBAND LLC,ATC BROADBAND LLC,"Alma Telecom, Inc.",130044,"Alma Telecom, Inc.",GA,132299604002055,42,1,100.0,10.0,1
469,20338126,56463,14561450,Little Apple Technologies,Little Apple Technologies,LAT Inc.,140055,LAT Inc.,MT,300310001021271,70,1,25.0,3.0,1
470,71410892,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",WA,530250112001117,60,1,25.0,3.0,1
471,29184498,58781,18269993,"CableSouth Media III, LLC",CableSouth Media,"CableSouth Media III, LLC",370020,"CableSouth Media III, LLC",LA,220090305001124,42,1,50.0,10.0,1
472,32992261,59351,3576352,Frontier Communications Corporation,Frontier North Illinois  GTE,Frontier Communications Corporation,130258,Frontier Communications Corporation,IL,171819501003018,11,1,18.0,1.0,1
473,54631828,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MI,260610003003048,60,0,0.0,0.0,1
474,49586432,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",IL,170313406001002,60,1,25.0,3.0,1
475,24234141,57843,20449831,Agile Network Builders,Agile Networks,"Agile Network Builders, LLC",320004,"Agile Network Builders, LLC",OH,390490073963008,70,0,0.0,0.0,1
476,68025305,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,TX,483859501002223,60,0,0.0,0.0,1
477,32453706,59351,3576352,Frontier Communications Corporation,Frontier Communication Northwest Washington  GTE,Frontier Communications Corporation,130258,Frontier Communications Corporation,WA,530330323191017,10,1,6.0,1.0,1
478,43649385,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,60290055081033,60,0,0.0,0.0,1
479,24278953,57843,20449831,Agile Network Builders,Agile Networks,"Agile Network Builders, LLC",320004,"Agile Network Builders, LLC",OH,390399581004114,70,0,0.0,0.0,1
480,55825716,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MN,270859505001141,60,1,25.0,3.0,1
481,62287126,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,OH,390490071935001,60,0,0.0,0.0,1
